AbsTime(h),Date,Hour,Solar_W_m2,TestGroup_0,TestGroup_1
0.41,2024/1/1,0.41,0.00,-113.13,-113.13
0.41,2024/1/1,0.41,0.00,-113.17,-113.17
0.41,2024/1/1,0.41,0.00,-113.20,-113.20
0.41,2024/1/1,0.41,0.00,-113.24,-113.24
0.41,2024/1/1,0.41,0.00,-113.28,-113.28
0.41,2024/1/1,0.41,0.00,-113.31,-113.31
0.41,2024/1/1,0.41,0.00,-113.35,-113.35
0.41,2024/1/1,0.41,0.00,-113.39,-113.39
0.41,2024/1/1,0.41,0.00,-113.42,-113.42
0.41,2024/1/1,0.41,0.00,-113.46,-113.46
0.41,2024/1/1,0.41,0.00,-113.50,-113.50
0.41,2024/1/1,0.41,0.00,-113.53,-113.53
0.41,2024/1/1,0.41,0.00,-113.57,-113.57
0.41,2024/1/1,0.41,0.00,-113.61,-113.61
0.41,2024/1/1,0.41,0.00,-113.64,-113.64
0.41,2024/1/1,0.41,0.00,-113.68,-113.68
0.41,2024/1/1,0.41,0.00,-113.72,-113.72
0.41,2024/1/1,0.41,0.00,-113.75,-113.75
0.41,2024/1/1,0.41,0.00,-113.79,-113.79
0.41,2024/1/1,0.41,0.00,-113.83,-113.83
0.41,2024/1/1,0.41,0.00,-113.86,-113.86
0.41,2024/1/1,0.41,0.00,-113.90,-113.90
0.41,2024/1/1,0.41,0.00,-113.93,-113.93
0.41,2024/1/1,0.41,0.00,-113.97,-113.97
0.41,2024/1/1,0.41,0.00,-114.01,-114.01
0.41,2024/1/1,0.41,0.00,-114.04,-114.04
0.41,2024/1/1,0.41,0.00,-114.08,-114.08
0.41,2024/1/1,0.41,0.00,-114.12,-114.12
0.41,2024/1/1,0.41,0.00,-114.15,-114.15
0.41,2024/1/1,0.41,0.00,-114.19,-114.19
0.41,2024/1/1,0.41,0.00,-114.22,-114.22
0.42,2024/1/1,0.42,0.00,-114.26,-114.26
0.42,2024/1/1,0.42,0.00,-114.30,-114.30
0.42,2024/1/1,0.42,0.00,-114.33,-114.33
0.42,2024/1/1,0.42,0.00,-114.37,-114.37
0.42,2024/1/1,0.42,0.00,-114.40,-114.40
0.42,2024/1/1,0.42,0.00,-114.44,-114.44
0.42,2024/1/1,0.42,0.00,-114.47,-114.47
0.42,2024/1/1,0.42,0.00,-114.51,-114.51
0.42,2024/1/1,0.42,0.00,-114.55,-114.55
0.42,2024/1/1,0.42,0.00,-114.58,-114.58
0.42,2024/1/1,0.42,0.00,-114.62,-114.62
0.42,2024/1/1,0.42,0.00,-114.65,-114.65
0.42,2024/1/1,0.42,0.00,-114.69,-114.69
0.42,2024/1/1,0.42,0.00,-114.72,-114.72
0.42,2024/1/1,0.42,0.00,-114.76,-114.76
0.42,2024/1/1,0.42,0.00,-114.79,-114.79
0.42,2024/1/1,0.42,0.00,-114.83,-114.83
0.42,2024/1/1,0.42,0.00,-114.86,-114.86
0.42,2024/1/1,0.42,0.00,-114.90,-114.90
0.42,2024/1/1,0.42,0.00,-114.94,-114.94
0.42,2024/1/1,0.42,0.00,-114.97,-114.97
0.42,2024/1/1,0.42,0.00,-115.01,-115.01
0.42,2024/1/1,0.42,0.00,-115.04,-115.04
0.42,2024/1/1,0.42,0.00,-115.08,-115.08
0.42,2024/1/1,0.42,0.00,-115.11,-115.11
0.42,2024/1/1,0.42,0.00,-115.15,-115.15
0.42,2024/1/1,0.42,0.00,-115.18,-115.18
0.42,2024/1/1,0.42,0.00,-115.22,-115.22
0.42,2024/1/1,0.42,0.00,-115.25,-115.25
0.42,2024/1/1,0.42,0.00,-115.29,-115.29
0.42,2024/1/1,0.42,0.00,-115.32,-115.32
0.42,2024/1/1,0.42,0.00,-115.36,-115.36
0.42,2024/1/1,0.42,0.00,-115.39,-115.39
0.42,2024/1/1,0.42,0.00,-115.43,-115.43
0.42,2024/1/1,0.42,0.00,-115.46,-115.46
0.42,2024/1/1,0.42,0.00,-115.50,-115.50
0.43,2024/1/1,0.43,0.00,-115.53,-115.53
0.43,2024/1/1,0.43,0.00,-115.57,-115.57
0.43,2024/1/1,0.43,0.00,-115.60,-115.60
0.43,2024/1/1,0.43,0.00,-115.64,-115.64
0.43,2024/1/1,0.43,0.00,-115.67,-115.67
0.43,2024/1/1,0.43,0.00,-115.70,-115.70
0.43,2024/1/1,0.43,0.00,-115.74,-115.74
0.43,2024/1/1,0.43,0.00,-115.77,-115.77
0.43,2024/1/1,0.43,0.00,-115.81,-115.81
0.43,2024/1/1,0.43,0.00,-115.84,-115.84
0.43,2024/1/1,0.43,0.00,-115.88,-115.88
0.43,2024/1/1,0.43,0.00,-115.91,-115.91
0.43,2024/1/1,0.43,0.00,-115.95,-115.95
0.43,2024/1/1,0.43,0.00,-115.98,-115.98
0.43,2024/1/1,0.43,0.00,-116.01,-116.01
0.43,2024/1/1,0.43,0.00,-116.05,-116.05
0.43,2024/1/1,0.43,0.00,-116.08,-116.08
0.43,2024/1/1,0.43,0.00,-116.12,-116.12
0.43,2024/1/1,0.43,0.00,-116.15,-116.15
0.43,2024/1/1,0.43,0.00,-116.19,-116.19
0.43,2024/1/1,0.43,0.00,-116.22,-116.22
0.43,2024/1/1,0.43,0.00,-116.25,-116.25
0.43,2024/1/1,0.43,0.00,-116.29,-116.29
0.43,2024/1/1,0.43,0.00,-116.32,-116.32
0.43,2024/1/1,0.43,0.00,-116.36,-116.36
0.43,2024/1/1,0.43,0.00,-116.39,-116.39
0.43,2024/1/1,0.43,0.00,-116.42,-116.42
0.43,2024/1/1,0.43,0.00,-116.46,-116.46
0.43,2024/1/1,0.43,0.00,-116.49,-116.49
0.43,2024/1/1,0.43,0.00,-116.53,-116.53
0.43,2024/1/1,0.43,0.00,-116.56,-116.56
0.43,2024/1/1,0.43,0.00,-116.59,-116.59
0.43,2024/1/1,0.43,0.00,-116.63,-116.63
0.43,2024/1/1,0.43,0.00,-116.66,-116.66
0.43,2024/1/1,0.43,0.00,-116.70,-116.70
0.43,2024/1/1,0.43,0.00,-116.73,-116.73
0.44,2024/1/1,0.44,0.00,-116.76,-116.76
0.44,2024/1/1,0.44,0.00,-116.80,-116.80
0.44,2024/1/1,0.44,0.00,-116.83,-116.83
0.44,2024/1/1,0.44,0.00,-116.86,-116.86
0.44,2024/1/1,0.44,0.00,-116.90,-116.90
0.44,2024/1/1,0.44,0.00,-116.93,-116.93
0.44,2024/1/1,0.44,0.00,-116.96,-116.96
0.44,2024/1/1,0.44,0.00,-117.00,-117.00
0.44,2024/1/1,0.44,0.00,-117.03,-117.03
0.44,2024/1/1,0.44,0.00,-117.07,-117.07
0.44,2024/1/1,0.44,0.00,-117.10,-117.10
0.44,2024/1/1,0.44,0.00,-117.13,-117.13
0.44,2024/1/1,0.44,0.00,-117.17,-117.17
0.44,2024/1/1,0.44,0.00,-117.20,-117.20
0.44,2024/1/1,0.44,0.00,-117.23,-117.23
0.44,2024/1/1,0.44,0.00,-117.27,-117.27
0.44,2024/1/1,0.44,0.00,-117.30,-117.30
0.44,2024/1/1,0.44,0.00,-117.33,-117.33
0.44,2024/1/1,0.44,0.00,-117.37,-117.37
0.44,2024/1/1,0.44,0.00,-117.40,-117.40
0.44,2024/1/1,0.44,0.00,-117.43,-117.43
0.44,2024/1/1,0.44,0.00,-117.46,-117.46
0.44,2024/1/1,0.44,0.00,-117.50,-117.50
0.44,2024/1/1,0.44,0.00,-117.53,-117.53
0.44,2024/1/1,0.44,0.00,-117.56,-117.56
0.44,2024/1/1,0.44,0.00,-117.60,-117.60
0.44,2024/1/1,0.44,0.00,-117.63,-117.63
0.44,2024/1/1,0.44,0.00,-117.66,-117.66
0.44,2024/1/1,0.44,0.00,-117.70,-117.70
0.44,2024/1/1,0.44,0.00,-117.73,-117.73
0.44,2024/1/1,0.44,0.00,-117.76,-117.76
0.44,2024/1/1,0.44,0.00,-117.79,-117.79
0.44,2024/1/1,0.44,0.00,-117.83,-117.83
0.44,2024/1/1,0.44,0.00,-117.86,-117.86
0.44,2024/1/1,0.44,0.00,-117.89,-117.89
0.44,2024/1/1,0.44,0.00,-117.93,-117.93
0.45,2024/1/1,0.45,0.00,-117.96,-117.96
0.45,2024/1/1,0.45,0.00,-117.99,-117.99
0.45,2024/1/1,0.45,0.00,-118.02,-118.02
0.45,2024/1/1,0.45,0.00,-118.06,-118.06
0.45,2024/1/1,0.45,0.00,-118.09,-118.09
0.45,2024/1/1,0.45,0.00,-118.12,-118.12
0.45,2024/1/1,0.45,0.00,-118.15,-118.15
0.45,2024/1/1,0.45,0.00,-118.19,-118.19
0.45,2024/1/1,0.45,0.00,-118.22,-118.22
0.45,2024/1/1,0.45,0.00,-118.25,-118.25
0.45,2024/1/1,0.45,0.00,-118.28,-118.28
0.45,2024/1/1,0.45,0.00,-118.32,-118.32
0.45,2024/1/1,0.45,0.00,-118.35,-118.35
0.45,2024/1/1,0.45,0.00,-118.38,-118.38
0.45,2024/1/1,0.45,0.00,-118.41,-118.41
0.45,2024/1/1,0.45,0.00,-118.45,-118.45
0.45,2024/1/1,0.45,0.00,-118.48,-118.48
0.45,2024/1/1,0.45,0.00,-118.51,-118.51
0.45,2024/1/1,0.45,0.00,-118.54,-118.54
0.45,2024/1/1,0.45,0.00,-118.57,-118.57
0.45,2024/1/1,0.45,0.00,-118.61,-118.61
0.45,2024/1/1,0.45,0.00,-118.64,-118.64
0.45,2024/1/1,0.45,0.00,-118.67,-118.67
0.45,2024/1/1,0.45,0.00,-118.70,-118.70
0.45,2024/1/1,0.45,0.00,-118.73,-118.73
0.45,2024/1/1,0.45,0.00,-118.77,-118.77
0.45,2024/1/1,0.45,0.00,-118.80,-118.80
0.45,2024/1/1,0.45,0.00,-118.83,-118.83
0.45,2024/1/1,0.45,0.00,-118.86,-118.86
0.45,2024/1/1,0.45,0.00,-118.89,-118.89
0.45,2024/1/1,0.45,0.00,-118.93,-118.93
0.45,2024/1/1,0.45,0.00,-118.96,-118.96
0.45,2024/1/1,0.45,0.00,-118.99,-118.99
0.45,2024/1/1,0.45,0.00,-119.02,-119.02
0.45,2024/1/1,0.45,0.00,-119.05,-119.05
0.45,2024/1/1,0.45,0.00,-119.09,-119.09
0.46,2024/1/1,0.46,0.00,-119.12,-119.12
0.46,2024/1/1,0.46,0.00,-119.15,-119.15
0.46,2024/1/1,0.46,0.00,-119.18,-119.18
0.46,2024/1/1,0.46,0.00,-119.21,-119.21
0.46,2024/1/1,0.46,0.00,-119.24,-119.24
0.46,2024/1/1,0.46,0.00,-119.28,-119.28
0.46,2024/1/1,0.46,0.00,-119.31,-119.31
0.46,2024/1/1,0.46,0.00,-119.34,-119.34
0.46,2024/1/1,0.46,0.00,-119.37,-119.37
0.46,2024/1/1,0.46,0.00,-119.40,-119.40
0.46,2024/1/1,0.46,0.00,-119.43,-119.43
0.46,2024/1/1,0.46,0.00,-119.46,-119.46
0.46,2024/1/1,0.46,0.00,-119.50,-119.50
0.46,2024/1/1,0.46,0.00,-119.53,-119.53
0.46,2024/1/1,0.46,0.00,-119.56,-119.56
0.46,2024/1/1,0.46,0.00,-119.59,-119.59
0.46,2024/1/1,0.46,0.00,-119.62,-119.62
0.46,2024/1/1,0.46,0.00,-119.65,-119.65
0.46,2024/1/1,0.46,0.00,-119.68,-119.68
0.46,2024/1/1,0.46,0.00,-119.72,-119.72
0.46,2024/1/1,0.46,0.00,-119.75,-119.75
0.46,2024/1/1,0.46,0.00,-119.78,-119.78
0.46,2024/1/1,0.46,0.00,-119.81,-119.81
0.46,2024/1/1,0.46,0.00,-119.84,-119.84
0.46,2024/1/1,0.46,0.00,-119.87,-119.87
0.46,2024/1/1,0.46,0.00,-119.90,-119.90
0.46,2024/1/1,0.46,0.00,-119.93,-119.93
0.46,2024/1/1,0.46,0.00,-119.96,-119.96
0.46,2024/1/1,0.46,0.00,-120.00,-120.00
0.46,2024/1/1,0.46,0.00,-120.03,-120.03
0.46,2024/1/1,0.46,0.00,-120.06,-120.06
0.46,2024/1/1,0.46,0.00,-120.09,-120.09
0.46,2024/1/1,0.46,0.00,-120.12,-120.12
0.46,2024/1/1,0.46,0.00,-120.15,-120.15
0.46,2024/1/1,0.46,0.00,-120.18,-120.18
0.46,2024/1/1,0.46,0.00,-120.21,-120.21
0.47,2024/1/1,0.47,0.00,-120.24,-120.24
0.47,2024/1/1,0.47,0.00,-120.27,-120.27
0.47,2024/1/1,0.47,0.00,-120.30,-120.30
0.47,2024/1/1,0.47,0.00,-120.33,-120.33
0.47,2024/1/1,0.47,0.00,-120.37,-120.37
0.47,2024/1/1,0.47,0.00,-120.40,-120.40
0.47,2024/1/1,0.47,0.00,-120.43,-120.43
0.47,2024/1/1,0.47,0.00,-120.46,-120.46
0.47,2024/1/1,0.47,0.00,-120.49,-120.49
0.47,2024/1/1,0.47,0.00,-120.52,-120.52
0.47,2024/1/1,0.47,0.00,-120.55,-120.55
0.47,2024/1/1,0.47,0.00,-120.58,-120.58
0.47,2024/1/1,0.47,0.00,-120.61,-120.61
0.47,2024/1/1,0.47,0.00,-120.64,-120.64
0.47,2024/1/1,0.47,0.00,-120.67,-120.67
0.47,2024/1/1,0.47,0.00,-120.70,-120.70
0.47,2024/1/1,0.47,0.00,-120.73,-120.73
0.47,2024/1/1,0.47,0.00,-120.76,-120.76
0.47,2024/1/1,0.47,0.00,-120.79,-120.79
0.47,2024/1/1,0.47,0.00,-120.82,-120.82
0.47,2024/1/1,0.47,0.00,-120.85,-120.85
0.47,2024/1/1,0.47,0.00,-120.88,-120.88
0.47,2024/1/1,0.47,0.00,-120.91,-120.91
0.47,2024/1/1,0.47,0.00,-120.94,-120.94
0.47,2024/1/1,0.47,0.00,-120.97,-120.97
0.47,2024/1/1,0.47,0.00,-121.01,-121.01
0.47,2024/1/1,0.47,0.00,-121.04,-121.04
0.47,2024/1/1,0.47,0.00,-121.07,-121.07
0.47,2024/1/1,0.47,0.00,-121.10,-121.10
0.47,2024/1/1,0.47,0.00,-121.13,-121.13
0.47,2024/1/1,0.47,0.00,-121.16,-121.16
0.47,2024/1/1,0.47,0.00,-121.19,-121.19
0.47,2024/1/1,0.47,0.00,-121.22,-121.22
0.47,2024/1/1,0.47,0.00,-121.25,-121.25
0.47,2024/1/1,0.47,0.00,-121.28,-121.28
0.47,2024/1/1,0.47,0.00,-121.31,-121.31
0.48,2024/1/1,0.48,0.00,-121.34,-121.34
0.48,2024/1/1,0.48,0.00,-121.37,-121.37
0.48,2024/1/1,0.48,0.00,-121.40,-121.40
0.48,2024/1/1,0.48,0.00,-121.43,-121.43
0.48,2024/1/1,0.48,0.00,-121.46,-121.46
0.48,2024/1/1,0.48,0.00,-121.49,-121.49
0.48,2024/1/1,0.48,0.00,-121.52,-121.52
0.48,2024/1/1,0.48,0.00,-121.54,-121.54
0.48,2024/1/1,0.48,0.00,-121.57,-121.57
0.48,2024/1/1,0.48,0.00,-121.60,-121.60
0.48,2024/1/1,0.48,0.00,-121.63,-121.63
0.48,2024/1/1,0.48,0.00,-121.66,-121.66
0.48,2024/1/1,0.48,0.00,-121.69,-121.69
0.48,2024/1/1,0.48,0.00,-121.72,-121.72
0.48,2024/1/1,0.48,0.00,-121.75,-121.75
0.48,2024/1/1,0.48,0.00,-121.78,-121.78
0.48,2024/1/1,0.48,0.00,-121.81,-121.81
0.48,2024/1/1,0.48,0.00,-121.84,-121.84
0.48,2024/1/1,0.48,0.00,-121.87,-121.87
0.48,2024/1/1,0.48,0.00,-121.90,-121.90
0.48,2024/1/1,0.48,0.00,-121.93,-121.93
0.48,2024/1/1,0.48,0.00,-121.96,-121.96
0.48,2024/1/1,0.48,0.00,-121.99,-121.99
0.48,2024/1/1,0.48,0.00,-122.02,-122.02
0.48,2024/1/1,0.48,0.00,-122.05,-122.05
0.48,2024/1/1,0.48,0.00,-122.08,-122.08
0.48,2024/1/1,0.48,0.00,-122.11,-122.11
0.48,2024/1/1,0.48,0.00,-122.14,-122.14
0.48,2024/1/1,0.48,0.00,-122.17,-122.16
0.48,2024/1/1,0.48,0.00,-122.19,-122.19
0.48,2024/1/1,0.48,0.00,-122.22,-122.22
0.48,2024/1/1,0.48,0.00,-122.25,-122.25
0.48,2024/1/1,0.48,0.00,-122.28,-122.28
0.48,2024/1/1,0.48,0.00,-122.31,-122.31
0.48,2024/1/1,0.48,0.00,-122.34,-122.34
0.48,2024/1/1,0.48,0.00,-122.37,-122.37
0.49,2024/1/1,0.49,0.00,-122.40,-122.40
0.49,2024/1/1,0.49,0.00,-122.43,-122.43
0.49,2024/1/1,0.49,0.00,-122.46,-122.46
0.49,2024/1/1,0.49,0.00,-122.49,-122.49
0.49,2024/1/1,0.49,0.00,-122.51,-122.51
0.49,2024/1/1,0.49,0.00,-122.54,-122.54
0.49,2024/1/1,0.49,0.00,-122.57,-122.57
0.49,2024/1/1,0.49,0.00,-122.60,-122.60
0.49,2024/1/1,0.49,0.00,-122.63,-122.63
0.49,2024/1/1,0.49,0.00,-122.66,-122.66
0.49,2024/1/1,0.49,0.00,-122.69,-122.69
0.49,2024/1/1,0.49,0.00,-122.72,-122.72
0.49,2024/1/1,0.49,0.00,-122.75,-122.75
0.49,2024/1/1,0.49,0.00,-122.78,-122.78
0.49,2024/1/1,0.49,0.00,-122.80,-122.80
0.49,2024/1/1,0.49,0.00,-122.83,-122.83
0.49,2024/1/1,0.49,0.00,-122.86,-122.86
0.49,2024/1/1,0.49,0.00,-122.89,-122.89
0.49,2024/1/1,0.49,0.00,-122.92,-122.92
0.49,2024/1/1,0.49,0.00,-122.95,-122.95
0.49,2024/1/1,0.49,0.00,-122.98,-122.98
0.49,2024/1/1,0.49,0.00,-123.01,-123.01
0.49,2024/1/1,0.49,0.00,-123.03,-123.03
0.49,2024/1/1,0.49,0.00,-123.06,-123.06
0.49,2024/1/1,0.49,0.00,-123.09,-123.09
0.49,2024/1/1,0.49,0.00,-123.12,-123.12
0.49,2024/1/1,0.49,0.00,-123.15,-123.15
0.49,2024/1/1,0.49,0.00,-123.18,-123.18
0.49,2024/1/1,0.49,0.00,-123.21,-123.21
0.49,2024/1/1,0.49,0.00,-123.23,-123.23
0.49,2024/1/1,0.49,0.00,-123.26,-123.26
0.49,2024/1/1,0.49,0.00,-123.29,-123.29
0.49,2024/1/1,0.49,0.00,-123.32,-123.32
0.49,2024/1/1,0.49,0.00,-123.35,-123.35
0.49,2024/1/1,0.49,0.00,-123.38,-123.38
0.49,2024/1/1,0.49,0.00,-123.40,-123.40
0.50,2024/1/1,0.50,0.00,-123.43,-123.43
0.50,2024/1/1,0.50,0.00,-123.46,-123.46
0.50,2024/1/1,0.50,0.00,-123.49,-123.49
0.50,2024/1/1,0.50,0.00,-123.52,-123.52
0.50,2024/1/1,0.50,0.00,-123.55,-123.55
0.50,2024/1/1,0.50,0.00,-123.57,-123.57
0.50,2024/1/1,0.50,0.00,-123.60,-123.60
0.50,2024/1/1,0.50,0.00,-123.63,-123.63
0.50,2024/1/1,0.50,0.00,-123.66,-123.66
0.50,2024/1/1,0.50,0.00,-123.69,-123.69
0.50,2024/1/1,0.50,0.00,-123.71,-123.71
0.50,2024/1/1,0.50,0.00,-123.74,-123.74
0.50,2024/1/1,0.50,0.00,-123.77,-123.77
0.50,2024/1/1,0.50,0.00,-123.80,-123.80
0.50,2024/1/1,0.50,0.00,-123.83,-123.83
0.50,2024/1/1,0.50,0.00,-123.85,-123.85
0.50,2024/1/1,0.50,0.00,-123.88,-123.88
0.50,2024/1/1,0.50,0.00,-123.91,-123.91
0.50,2024/1/1,0.50,0.00,-123.94,-123.94
0.50,2024/1/1,0.50,0.00,-123.97,-123.97
0.50,2024/1/1,0.50,0.00,-123.99,-123.99
0.50,2024/1/1,0.50,0.00,-124.02,-124.02
0.50,2024/1/1,0.50,0.00,-124.05,-124.05
0.50,2024/1/1,0.50,0.00,-124.08,-124.08
0.50,2024/1/1,0.50,0.00,-124.11,-124.11
0.50,2024/1/1,0.50,0.00,-124.13,-124.13
0.50,2024/1/1,0.50,0.00,-124.16,-124.16
0.50,2024/1/1,0.50,0.00,-124.19,-124.19
0.50,2024/1/1,0.50,0.00,-124.22,-124.22
0.50,2024/1/1,0.50,0.00,-124.24,-124.24
0.50,2024/1/1,0.50,0.00,-124.27,-124.27
0.50,2024/1/1,0.50,0.00,-124.30,-124.30
0.50,2024/1/1,0.50,0.00,-124.33,-124.33
0.50,2024/1/1,0.50,0.00,-124.36,-124.36
0.50,2024/1/1,0.50,0.00,-124.38,-124.38
0.50,2024/1/1,0.50,0.00,-124.41,-124.41
0.51,2024/1/1,0.51,0.00,-124.44,-124.44
0.51,2024/1/1,0.51,0.00,-124.47,-124.47
0.51,2024/1/1,0.51,0.00,-124.49,-124.49
0.51,2024/1/1,0.51,0.00,-124.52,-124.52
0.51,2024/1/1,0.51,0.00,-124.55,-124.55
0.51,2024/1/1,0.51,0.00,-124.58,-124.58
0.51,2024/1/1,0.51,0.00,-124.60,-124.60
0.51,2024/1/1,0.51,0.00,-124.63,-124.63
0.51,2024/1/1,0.51,0.00,-124.66,-124.66
0.51,2024/1/1,0.51,0.00,-124.69,-124.69
0.51,2024/1/1,0.51,0.00,-124.71,-124.71
0.51,2024/1/1,0.51,0.00,-124.74,-124.74
0.51,2024/1/1,0.51,0.00,-124.77,-124.77
0.51,2024/1/1,0.51,0.00,-124.80,-124.80
0.51,2024/1/1,0.51,0.00,-124.82,-124.82
0.51,2024/1/1,0.51,0.00,-124.85,-124.85
0.51,2024/1/1,0.51,0.00,-124.88,-124.88
0.51,2024/1/1,0.51,0.00,-124.90,-124.90
0.51,2024/1/1,0.51,0.00,-124.93,-124.93
0.51,2024/1/1,0.51,0.00,-124.96,-124.96
0.51,2024/1/1,0.51,0.00,-124.99,-124.99
0.51,2024/1/1,0.51,0.00,-125.01,-125.01
0.51,2024/1/1,0.51,0.00,-125.04,-125.04
0.51,2024/1/1,0.51,0.00,-125.07,-125.07
0.51,2024/1/1,0.51,0.00,-125.09,-125.09
0.51,2024/1/1,0.51,0.00,-125.12,-125.12
0.51,2024/1/1,0.51,0.00,-125.15,-125.15
0.51,2024/1/1,0.51,0.00,-125.18,-125.18
0.51,2024/1/1,0.51,0.00,-125.20,-125.20
0.51,2024/1/1,0.51,0.00,-125.23,-125.23
0.51,2024/1/1,0.51,0.00,-125.26,-125.26
0.51,2024/1/1,0.51,0.00,-125.28,-125.28
0.51,2024/1/1,0.51,0.00,-125.31,-125.31
0.51,2024/1/1,0.51,0.00,-125.34,-125.34
0.51,2024/1/1,0.51,0.00,-125.36,-125.36
0.51,2024/1/1,0.51,0.00,-125.39,-125.39
0.52,2024/1/1,0.52,0.00,-125.42,-125.42
0.52,2024/1/1,0.52,0.00,-125.44,-125.44
0.52,2024/1/1,0.52,0.00,-125.47,-125.47
0.52,2024/1/1,0.52,0.00,-125.50,-125.50
0.52,2024/1/1,0.52,0.00,-125.53,-125.53
0.52,2024/1/1,0.52,0.00,-125.55,-125.55
0.52,2024/1/1,0.52,0.00,-125.58,-125.58
0.52,2024/1/1,0.52,0.00,-125.61,-125.61
0.52,2024/1/1,0.52,0.00,-125.63,-125.63
0.52,2024/1/1,0.52,0.00,-125.66,-125.66
0.52,2024/1/1,0.52,0.00,-125.69,-125.69
0.52,2024/1/1,0.52,0.00,-125.71,-125.71
0.52,2024/1/1,0.52,0.00,-125.74,-125.74
0.52,2024/1/1,0.52,0.00,-125.77,-125.77
0.52,2024/1/1,0.52,0.00,-125.79,-125.79
0.52,2024/1/1,0.52,0.00,-125.82,-125.82
0.52,2024/1/1,0.52,0.00,-125.85,-125.85
0.52,2024/1/1,0.52,0.00,-125.87,-125.87
0.52,2024/1/1,0.52,0.00,-125.90,-125.90
0.52,2024/1/1,0.52,0.00,-125.92,-125.92
0.52,2024/1/1,0.52,0.00,-125.95,-125.95
0.52,2024/1/1,0.52,0.00,-125.98,-125.98
0.52,2024/1/1,0.52,0.00,-126.00,-126.00
0.52,2024/1/1,0.52,0.00,-126.03,-126.03
0.52,2024/1/1,0.52,0.00,-126.06,-126.06
0.52,2024/1/1,0.52,0.00,-126.08,-126.08
0.52,2024/1/1,0.52,0.00,-126.11,-126.11
0.52,2024/1/1,0.52,0.00,-126.14,-126.14
0.52,2024/1/1,0.52,0.00,-126.16,-126.16
0.52,2024/1/1,0.52,0.00,-126.19,-126.19
0.52,2024/1/1,0.52,0.00,-126.22,-126.22
0.52,2024/1/1,0.52,0.00,-126.24,-126.24
0.52,2024/1/1,0.52,0.00,-126.27,-126.27
0.52,2024/1/1,0.52,0.00,-126.29,-126.29
0.52,2024/1/1,0.52,0.00,-126.32,-126.32
0.52,2024/1/1,0.52,0.00,-126.35,-126.35
0.53,2024/1/1,0.53,0.00,-126.37,-126.37
0.53,2024/1/1,0.53,0.00,-126.40,-126.40
0.53,2024/1/1,0.53,0.00,-126.42,-126.42
0.53,2024/1/1,0.53,0.00,-126.45,-126.45
0.53,2024/1/1,0.53,0.00,-126.48,-126.48
0.53,2024/1/1,0.53,0.00,-126.50,-126.50
0.53,2024/1/1,0.53,0.00,-126.53,-126.53
0.53,2024/1/1,0.53,0.00,-126.56,-126.56
0.53,2024/1/1,0.53,0.00,-126.58,-126.58
0.53,2024/1/1,0.53,0.00,-126.61,-126.61
0.53,2024/1/1,0.53,0.00,-126.63,-126.63
0.53,2024/1/1,0.53,0.00,-126.66,-126.66
0.53,2024/1/1,0.53,0.00,-126.69,-126.69
0.53,2024/1/1,0.53,0.00,-126.71,-126.71
0.53,2024/1/1,0.53,0.00,-126.74,-126.74
0.53,2024/1/1,0.53,0.00,-126.76,-126.76
0.53,2024/1/1,0.53,0.00,-126.79,-126.79
0.53,2024/1/1,0.53,0.00,-126.81,-126.81
0.53,2024/1/1,0.53,0.00,-126.84,-126.84
0.53,2024/1/1,0.53,0.00,-126.87,-126.87
0.53,2024/1/1,0.53,0.00,-126.89,-126.89
0.53,2024/1/1,0.53,0.00,-126.92,-126.92
0.53,2024/1/1,0.53,0.00,-126.94,-126.94
0.53,2024/1/1,0.53,0.00,-126.97,-126.97
0.53,2024/1/1,0.53,0.00,-127.00,-127.00
0.53,2024/1/1,0.53,0.00,-127.02,-127.02
0.53,2024/1/1,0.53,0.00,-127.05,-127.05
0.53,2024/1/1,0.53,0.00,-127.07,-127.07
0.53,2024/1/1,0.53,0.00,-127.10,-127.10
0.53,2024/1/1,0.53,0.00,-127.12,-127.12
0.53,2024/1/1,0.53,0.00,-127.15,-127.15
0.53,2024/1/1,0.53,0.00,-127.17,-127.17
0.53,2024/1/1,0.53,0.00,-127.20,-127.20
0.53,2024/1/1,0.53,0.00,-127.23,-127.23
0.53,2024/1/1,0.53,0.00,-127.25,-127.25
0.53,2024/1/1,0.53,0.00,-127.28,-127.28
0.54,2024/1/1,0.54,0.00,-127.30,-127.30
0.54,2024/1/1,0.54,0.00,-127.33,-127.33
0.54,2024/1/1,0.54,0.00,-127.35,-127.35
0.54,2024/1/1,0.54,0.00,-127.38,-127.38
0.54,2024/1/1,0.54,0.00,-127.40,-127.40
0.54,2024/1/1,0.54,0.00,-127.43,-127.43
0.54,2024/1/1,0.54,0.00,-127.46,-127.46
0.54,2024/1/1,0.54,0.00,-127.48,-127.48
0.54,2024/1/1,0.54,0.00,-127.51,-127.51
0.54,2024/1/1,0.54,0.00,-127.53,-127.53
0.54,2024/1/1,0.54,0.00,-127.56,-127.56
0.54,2024/1/1,0.54,0.00,-127.58,-127.58
0.54,2024/1/1,0.54,0.00,-127.61,-127.61
0.54,2024/1/1,0.54,0.00,-127.63,-127.63
0.54,2024/1/1,0.54,0.00,-127.66,-127.66
0.54,2024/1/1,0.54,0.00,-127.68,-127.68
0.54,2024/1/1,0.54,0.00,-127.71,-127.71
0.54,2024/1/1,0.54,0.00,-127.73,-127.73
