g Hull
f 20.73877766805346
f 21.00585147851693
f 22.82677639410705
f 21.84413535836379
f 21.16068113497774
f 21.51978834435752
f 29.27345706563107
f 28.90967512681359
f 30.16161590521734
f 29.05586463425615
f 28.55206441936430
f 28.42772215349754
f 28.33300438841008
f 28.18194998460907
f 28.96939443574600
f 29.14577888851046
f 29.41548991387308
f 29.14731384729092
f 30.10998546372712
f 29.40787659893546
f 30.70723237781466
f 29.57953397840112
f 20.48078563034784
f 21.04111421843537
f 20.75639047216625
f 20.96432458546744
f 22.75044768797981
f 21.57041893650632
f 21.25687339894849
f 21.35339806949426
f 29.04594517815841
f 28.70623070888108
f 28.32250174650961
f 29.44780070061131
f 28.41561808440665
f 28.60490946588544
f 28.88898744516153
f 30.23765407566336
f 21.20839847771078
f 20.91246970640459
f 22.93481248410925
f 21.20684982083220
f 21.13302732844350
f 20.95890944198243
f 21.64163362781195
f 20.88619054409992
f 29.00680393590889
f 29.13832860131352
f 28.76439922430090
f 29.00051428302168
f 29.77284086392748
f 29.35397521255275
f 30.73719468997139
f 29.56532139850458
f 20.66018961103392
f 21.29898440588981
f 20.56185883314911
f 20.82744251916602
f 21.08270682046702
f 20.59046175549220
f 20.59723028066764
f 20.87920073826162
f 21.05904030852638
f 22.63648011979516
f 21.54107741642700
f 21.39239426244680
f 21.31710977110095
f 28.26657828358411
f 28.80244679295330
f 28.34052605850777
f 28.61854796517208
f 28.83070770627238
f 28.94906302611048
f 30.33523769226050
f 21.07003245435776
f 20.93006014526545
f 21.98365908660811
f 21.31794696428282
f 20.95710316884871
f 20.69450504882813
f 21.64332001225795
f 20.71181484716600
f 22.19175665662045
f 20.61509377257500
f 21.08060478656465
f 29.48341105191684
f 28.26611541291694
f 28.79217318449228
f 29.09217614290513
f 29.12925407310216
f 29.26810779438192
f 29.25545840412040
f 30.65262923505675
f 29.67035160049620
f 20.69942532252449
f 20.79271617429812
f 21.15431754684288
f 21.01547187407458
f 22.62517321934272
f 21.64902626260126
f 21.10335613434241
f 21.21485986994131
f 28.49644395109844
f 28.45009732675054
f 28.26576692696311
f 28.47700910429175
f 29.09250937910955
f 29.41198275582599
f 28.89240320190383
f 30.46686205723437
f 21.02665161633240
f 20.81973991821145
f 22.01816476995440
f 21.10841500763254
f 20.61872291580664
f 20.83049474401827
f 21.51331234371455
f 20.38768713938996
g Main Deck
f 41.30256137784794
f 23.19025814586508
f 20.81410656381131
f 38.63728216330139
f 41.01501354390804
f 40.94063830220179
f 38.90981363576945
f 38.08503387870422
f 39.17102259269772
f 20.91390803897766
f 38.88084187388264
f 21.00060813221500
f 40.23690490734621
f 38.71404445504083
f 39.13807044107077
f 38.51297018597040
f 38.75349646855448
f 23.49255707051984
f 39.75740571835650
f 39.30896638030185
f 38.96069039855419
f 39.02228769100423
f 38.80471246835649
f 38.78118698287459
f 38.65741148977331
f 38.55134905400484
f 25.78368555837874
f 25.73784398355135
f 25.64472022538184
f 25.70092318401884
f 38.67620516131114
f 38.54993081641275
f 21.59442962296403
f 24.31663292780020
f 21.87284126117214
f 20.89934343192365
f 39.32768625481188
f 39.53091872118112
f 39.98267867610567
f 39.98521260398688
f 40.04226875769226
f 38.92927580336295
f 40.02314570914520
f 40.03986765281500
f 39.37347686538190
f 38.52171632424850
f 40.55885827381757
f 39.73863948681579
f 39.36376461812745
f 38.59349576042434
f 38.68039809102549
f 38.69065092201004
f 39.54304170583652
f 39.67971052176921
f 39.71289645165978
f 38.73949789473661
f 39.54847184842120
f 39.39630309952435
f 39.88643534655606
f 37.26042314630212
f 37.49034298353566
f 38.54147646986966
f 38.67017833105338
f 38.90547250715117
f 39.98689678017781
f 40.37547708488610
f 39.16184948233806
f 39.95049395412325
f 40.87551300345248
f 40.94263318147676
f 41.49372976873341
f 42.68954096669048
f 43.10667468448955
f 43.97762963907607
f 44.24113501440933
f 41.73682434003777
f 41.88490785838823
f 42.27155103733752
f 36.91768930019725
f 37.25573732282079
f 38.06009977066484
f 39.18764302105420
f 39.23378117958631
f 39.15716802571936
f 38.74570035963803
f 40.45058208343997
f 22.29038086710304
f 39.33600708252403
f 21.34912628856936
f 40.36214049630374
f 40.59518570263463
f 40.85132468696189
f 37.03189289669744
f 36.85061751164251
f 39.13640379249449
f 40.69788587613110
f 39.52048588902463
f 38.41209972902708
f 39.73011870173496
f 38.83945822817832
f 38.59331590620511
f 41.05003388228990
f 39.58913947429492
f 41.26860982862671
f 39.42551961275049
f 39.30370656345766
f 39.10567872876926
f 39.07382007384276
f 39.14732652676395
f 39.22274277131235
f 39.16526649998121
f 39.79320871360427
f 24.09701346556279
f 40.11306608240832
f 39.98218948030371
f 39.54675617215817
f 39.60360694151461
f 39.36790986160020
f 39.03947169575032
f 42.63422267701839
f 40.76535034763384
f 40.37993285329696
f 40.15229086020999
f 39.71243230687941
f 43.83589212528022
f 44.12769806873765
f 40.22608775554912
f 43.72773763482741
f 43.41821053008618
f 43.62627129827931
f 39.67972900518959
f 39.20636601389537
f 39.57411330835422
f 39.28512818010265
f 39.10450518126432
f 38.82536848560334
f 43.30495827978276
f 42.69955890683048
f 42.89819893776783
f 38.72036472704391
f 38.48119541410482
f 38.37275434588244
f 42.79417759612470
f 42.46032774108896
f 42.17820004104198
f 40.18505512619073
f 22.12264312965883
f 24.21506181875856
f 38.52189914386435
f 38.08487117666122
f 37.76804097943894
f 26.79965019379935
f 38.97949855616780
f 40.36203421059372
f 40.08329462119787
f 40.18133380125188
f 39.84903343844929
f 37.63974492482481
f 37.66620920907906
f 37.41735170580388
f 42.04616441452671
f 41.76726820362632
f 42.03861569659647
f 41.41325440367220
f 41.46859763002430
f 41.58617778838420
f 39.39869500353311
f 40.58405952895917
f 39.92697466419094
f 39.47984671919320
f 39.78971520083818
f 37.57866804625589
f 37.31472687166569
f 37.15953654747227
f 41.19336695334777
f 40.36435715085482
f 40.20675750779834
f 39.98369608534295
f 40.17126929035522
f 40.16848489819051
f 39.83976065930516
f 39.42603110038444
f 39.61675244886574
f 37.22629676313851
f 41.01708135173709
f 40.82669356049721
f 40.87469709209963
f 39.90781799823738
f 39.99262888567220
f 39.80656654006215
f 39.33185302902490
f 39.34109697938891
f 39.62495800920945
f 39.23524709204387
f 39.35062029656189
f 36.84157701200790
f 36.85725746892802
f 37.18778463055642
f 40.86355361187874
f 40.76772389188206
f 39.61632486500799
f 40.05153507707998
f 39.89868029796089
f 39.67063767830864
f 39.25092994652361
f 39.74817061582706
f 39.27613362872533
f 39.63982501630385
f 39.17256314441455
f 39.16457597341850
f 36.81248455678273
f 36.88836158793605
f 39.38154057110278
f 39.45113054211028
f 39.25491309361856
f 39.84078778930893
f 39.48900817832310
f 39.60405909627223
f 39.32564126742256
f 39.07429484314466
f 23.27826771231090
f 38.54978575706554
f 39.38426072706646
f 38.90674888287307
f 39.12502426199580
f 39.21011819567823
f 37.02152013637671
f 38.52590334396410
f 38.41783525161751
f 38.81076829733894
f 41.03326660997789
f 38.99465759155350
f 39.19912809223232
f 39.22984624997184
f 38.44322070450330
f 38.37645650824622
f 39.54193461291285
f 39.09918601664036
f 39.03668513067358
f 22.14265210784657
f 26.19105910211837
f 21.83468247172525
f 20.89204304914907
f 39.57172037711957
f 38.77472701238579
f 38.95078492079378
f 21.25678490288840
f 23.42110614770464
f 25.71329088306528
f 21.00208671652626
f 39.42822875044774
f 38.93297505701519
f 38.90504836920462
f 38.41060096733276
f 38.77643495299213
f 40.94397524338653
f 40.68390467493411
f 23.62707056031728
f 21.79878867180764
f 39.49285246233060
f 21.12319974918775
f 24.32551271534579
f 24.36276070325018
f 22.35698420403835
f 39.65089879590635
f 39.83137102524383
f 39.67517777324514
f 39.15444570225488
f 39.60655517001148
f 39.95047685413137
f 40.28365834240383
f 40.26160883593136
f 40.60847255334606
f 40.13602638249306
f 40.01858133650560
f 22.30758783295255
f 40.25490700508496
f 24.49882644654121
f 22.00027742212391
f 22.45544296550438
f 22.39146763417543
f 23.55004058733051
f 24.06752398415117
f 21.93246928768417
f 39.07232328664025
f 38.83557716743518
f 38.54912299107259
f 38.51360788936183
f 38.60355099172071
f 38.55826336728321
f 38.52771412362211
f 38.73780230959352
f 39.27018288981685
f 38.65764089038641
f 38.85479546099207
f 40.36283411708107
f 40.08507157655843
f 39.98527474036903
f 40.31538923125022
f 39.95279812531961
f 39.73618266076483
f 40.48855800127451
f 40.28594274292350
f 40.35422128055047
f 39.30190965027454
f 39.24116664214579
f 39.50367691536908
f 20.96137776868897
f 40.70466723110704
f 39.04187983925360
f 40.60085217632559
f 40.57501668750693
f 23.42324337904153
f 20.99742549140407
f 21.49646797202696
f 21.82650541321275
f 21.76647683286308
f 40.92725994655745
f 21.62126066913764
f 21.72821097533716
f 38.13711208713334
f 39.40889555255756
f 39.22331877814543
f 39.07772854007825
f 38.79442503281275
f 38.96101080412173
f 39.10352785459880
f 39.35057068227327
f 38.81433347710626
f 38.87793891617283
f 39.26296429617215
f 38.46346987746736
f 42.91851313936842
f 42.89585253890893
f 42.74377671053488
f 21.48389799099532
f 21.72668100979401
f 38.05974186379268
f 42.16896518102153
f 42.40128726542235
f 42.26958828094277
f 42.29857204853831
f 38.89810478819537
f 39.20722002157584
f 38.40225035104029
f 20.36563223788256
f 23.10471395107901
f 40.83035614014957
f 40.50990963467760
f 40.54487421287771
f 40.43216527237867
f 40.34926005077673
f 40.49322793645212
f 40.51674253399527
f 41.15107700225516
f 41.30431319321415
f 41.53452839832808
f 38.82029918617705
f 39.17605225804564
f 38.33705949311847
f 37.01150063325935
f 20.47563001415917
f 22.61891502792339
f 40.27342540485677
f 40.79041229466495
f 38.40110269689879
f 38.86827171439983
f 37.92488076965684
f 20.18017984537964
f 22.70570585020576
f 38.72910722735619
f 39.14062354613471
f 38.13275718698240
f 20.45764934871663
f 37.89141421763750
f 38.69300030910176
f 39.09896010060522
f 38.22507087801539
f 21.38616394470499
f 38.19111743773535
f 38.97909077956768
f 39.20868472659451
f 38.32822366564992
f 21.52849240148336
f 38.41952864893072
f 38.40981786703743
f 38.93274784364011
f 39.25730313984030
f 38.44491363223062
f 21.40891335262566
f 38.32237939142780
f 38.31643128674821
f 38.68566505355084
f 39.30115792133306
f 38.38719536005696
f 21.46825718087318
f 38.48841984392058
f 43.67643551096536
f 43.62394853438305
f 39.00738245533634
f 39.43507802307631
f 38.34666296056148
f 21.68563317427240
f 38.26319903102364
f 39.09760257100225
f 39.43727794735722
f 38.70743954940535
f 21.74119463766867
f 29.94035843456025
f 38.82256623543319
f 39.18137743171440
f 39.52720033695458
f 38.82828134465329
f 39.02014875058573
f 39.35222648086184
f 38.40717137307175
f 38.64208497188876
f 39.45238727440283
f 39.80526389881584
f 39.41603681398813
f 39.39292455759441
f 39.93639462687425
f 38.18535424813869
f 38.84905001694646
f 39.02598418669132
f 39.00805421384611
f 39.35066484818975
f 39.67719359058821
f 38.31766590391121
f 39.13581013569539
f 39.05963584199866
f 39.88969008784338
f 40.19053555273743
f 40.34859663435451
f 39.33027003405728
f 39.83840541755286
f 39.74310846944838
f 39.97195315218669
f 40.01074649261400
f 39.84993861541528
f 40.13198807032050
f 40.54900758912694
f 40.08645448937920
f 40.64688242005061
f 42.53918921715088
f 40.39578996149264
f 40.85690068663564
f 42.29129756012718
f 42.32885152973561
f 42.47020594640399
f 20.88653526192392
f 23.43032864589776
f 25.91567813730930
f 40.02031569209726
f 43.78160078967339
f 43.37889614540275
f 44.30201700440266
f 44.22642752694317
f 39.72135276796301
f 39.87535922264811
f 39.69101832447096
f 40.00962113692067
f 43.97369571023156
f 42.95880268953966
f 39.32278846542005
f 39.48980921910477
f 39.41527606840516
f 39.09191842378509
f 39.16860470745252
f 39.18103015796575
f 38.76758442058292
f 38.75219942790185
f 38.88931191097529
f 39.26234740973192
f 39.10988226282461
f 38.92867602214004
f 43.46487843426917
f 43.35884835916774
f 43.32960313119462
f 43.22536092233788
f 42.95044090158451
f 38.94351857328258
f 38.67233530746119
f 38.85730015961543
f 43.24414925766136
f 42.87137797297416
f 42.94661643215148
f 42.99295716892493
f 42.32673419049999
f 42.83471925413380
f 43.15568477097992
f 42.80165116481651
f 42.77411477578104
f 42.94780850315044
f 38.72064166730470
f 38.63285609993636
f 38.48392090164928
f 38.46843170999140
f 38.38660847163776
f 38.48552525835672
f 38.75976441044362
f 38.86463642451425
f 38.46242285408201
f 42.79358607417617
f 42.78001514595105
f 42.64176090712426
f 38.30714021458143
f 38.46388909956898
f 38.53607950976438
f 42.06350624833083
f 42.64026528310617
f 42.54260382540907
f 42.61655214395721
f 42.41221778516040
f 42.64629077075254
f 42.38962971358470
f 42.17153339120076
f 42.40080233090568
f 38.06517611133707
f 38.36913991267284
f 38.45707220819090
f 42.27659349032292
f 38.52320634784443
f 38.60287039887456
f 38.08751092233552
f 37.96131622151930
f 38.10361202113019
f 37.91475826693280
f 40.37654336570856
f 38.51876119211103
f 38.14408241009401
f 38.04580283350955
f 42.21668906848916
f 42.19484687429448
f 42.28768960113149
f 38.09580807860983
f 38.20583905914086
f 42.15553184484958
f 42.08866910760568
f 41.97793113805768
f 38.03732943567867
f 37.79736664261365
f 37.82342954455183
f 41.84504788165049
f 41.97445565908187
f 41.86516921908133
f 42.53687771781709
f 42.14309443490458
f 42.14499156038207
f 40.72999449421107
f 41.87898849406408
f 41.86140526006404
f 41.80699123220313
f 38.40849691604983
f 40.58633795016171
f 38.57481303102854
f 40.02795358435986
f 40.05986946069597
f 40.15301836129824
f 40.54067248695900
f 40.33326941976503
f 37.70347051255691
f 37.61297408036776
f 37.62120421944982
f 37.40548282053786
f 37.51300098028808
f 37.38979550840009
f 37.83376295798887
f 37.72130091456935
f 37.62543900586629
f 41.83067712960337
f 41.72581455554911
f 41.42450288028829
f 37.65587019455354
f 37.49249771129806
f 37.68041986696598
f 41.49707911929294
f 41.67077338550484
f 41.71441272104979
f 41.95385638624671
f 41.52681383346160
f 41.55936777308532
f 40.35821213669156
f 40.37385983167670
f 41.35045711209885
f 41.38024941277357
f 41.59742150877681
f 40.36043858655601
f 40.67679792189442
f 39.60670961836351
f 39.55823961929427
f 37.29025936027735
f 37.26709260161768
f 39.67134495584062
f 39.42056386201635
f 39.30335861602310
f 39.59587307651633
f 39.48160290997337
f 39.22468983896074
f 24.56956475080852
f 22.56420713132617
f 40.07839652547376
f 39.78174347749483
f 40.01135478800136
f 39.96056899122092
f 39.86274318004278
f 39.64119218833175
f 39.76495492726483
f 39.71433599578108
f 39.79223714883523
f 39.58843428699029
f 39.70327800796130
f 37.47322194240004
f 39.40294693894221
f 39.62805489471410
f 39.61582459212544
f 37.29989112862901
f 37.47451566224791
f 41.46999038806808
f 41.43006377382276
f 41.41066963517130
f 39.96993627904901
f 39.83075155342475
f 40.60673326570626
f 40.28676299763448
f 39.64810396529247
f 39.63749581490956
f 39.91983657270645
f 40.24877127546998
f 40.17486604757233
f 40.13587997719199
f 39.93556978188484
f 40.18407313492501
f 39.71656488066570
f 39.72230138371422
f 39.84384204627390
f 39.78572359269147
f 39.42074269387123
f 39.48806625430598
f 39.37972767798151
f 39.24808168642637
f 39.54980911100443
f 39.29256811220706
f 36.99337967358903
f 37.26433442877878
f 37.35243543329128
f 36.89294405016875
f 40.88399738007720
f 40.87518544290029
f 41.33999401982472
f 41.42227180896084
f 39.46167030930116
f 39.57865847256552
f 39.62756893156239
f 39.54026135265539
f 39.87086413666997
f 39.53145257443829
f 40.09246938274857
f 40.13299085897479
f 39.77346675999507
f 39.96778285982928
f 39.32476558199430
f 39.06251057258692
f 39.66395207566377
f 39.42773759241000
f 39.15741302822169
f 21.29758202248728
f 39.23153920353193
f 39.63674951965601
f 40.73820870924458
f 40.85081166220598
f 39.76223110818947
f 39.82503944301251
f 39.45302218787812
f 39.36264584540905
f 39.23427400381028
f 39.49836881602830
f 39.24106945307403
f 39.14175773221125
f 39.39800455446294
f 39.04884103540213
f 38.94555220629994
f 39.18456227154245
f 39.00422599691306
f 39.07279026275989
f 39.26589424366502
f 38.90763815229379
f 39.04414280370870
f 38.96893110775203
f 38.82473133686106
f 39.04119179471159
f 36.61692986212647
f 36.76442347545754
f 38.62755430726845
f 37.05918803463557
f 38.90555655000733
f 38.99715667836910
f 38.95638082630815
f 40.92530586255253
f 38.60957200562051
f 39.18359535140459
f 39.02110984504566
f 39.02340376452740
f 38.51943248907535
f 39.31819542085504
f 38.78914912227592
f 38.40803739756721
f 39.24480631244929
f 39.32816839475175
f 39.75479419329781
f 39.15469148005535
f 39.15321272810522
f 39.49975481732185
f 39.70835709462189
f 39.60163390307802
f 39.75026806586565
f 39.87908353011650
f 39.63134539414824
f 39.33688012571848
f 39.05131488788064
f 38.98527821201923
f 39.07893552214585
f 38.79106681116119
f 38.73643690327997
f 38.90426953374417
f 39.72911234868112
f 39.55661880374037
f 39.68058127205139
f 39.54209242942252
f 39.40245870013470
f 40.41468519588308
f 40.64443375199899
f 39.07939568982192
f 39.06050582117699
